City,Description,Title,URL,Price,Condition
Lyndeborough,"
A pair of vintage french provincial nightstands by Drexel from the famed ""Heritage"" Collection! These nightstands or bed side tables are solid wood with two drawers. Matching armoire dresser available for an additional $395. Matching long dresser and mirror available for an additional $495. 
30"" wide. 16"" deep. 22.25"" tall. 
Delivery for hire. 
Call/text Jamie at 
 
    ",Drexel Touraine White Nightstands- A Pair,https://nh.craigslist.org/fuo/6128616189.html,$295,excellent
,"
Excellent condition, barely used. No marks, scratches, etc. 
Landlord has sold the house we were renting and moving into a condo with no spot for these. These were $265 when purchased brand new. 
$100 cash. Thank you    ",Oak Swivel Bar Stools Chairs / Counter / Island Seats,https://nh.craigslist.org/fuo/6161617466.html,$100,excellent
Hampstead,"
Small folding stool with top cushion.
If this ad is visible on Craig's List, the item is still available. Please email or text with questions or to schedule a purchase. NO PHONE CALLS, PLEASE. Or, come see it yourself at our MOVING SALE - Saturday June 17 - 81 Wheel Wright Road, Hampstead. Check out our other household items for sale (click ""more ads by this user"")  - everything must go!    ",Small Folding Stool,https://nh.craigslist.org/fuo/6170127592.html,$3,good
"Salem, NH","
Beautiful Thomasville Dining Room. Quality furniture in excellent condition. Moving and these pieces won't fit. Will sell pieces separately. Includes glass table on pedestals, server, two piece china cabinet which can be featured together or separate. Was $25,000 new. Make an offer.    ",Dining Room,https://nh.craigslist.org/fuo/6170138779.html,$1500,excellent
,"
Large Glass Rectangular Table
Small Glass Round Table
Four Chairs (1 is coming apart at the material seam)
Umbrella Base/Stand
Moving and trying to clear space.. Thank you!",Patio Table Set with Chairs,https://nh.craigslist.org/fuo/6161545821.html,$125,excellent
Lyndeborough,"
A tall solid cherry 6 drawer dresser with brass hardware by Ethan Allen. This dresser has minor scratches consistent with age. Note the back of one of the feet. 
39"" wide. 19.25"" deep. 55"" tall. 
Delivery for hire. 
Call/text Jamie at 
 
    ",Ethan Allen Cherry Dresser Bureau,https://nh.craigslist.org/fuo/6164646696.html,$395,good
Lyndeborough,"
A pair of Ethan Allen nightstands or end tables made of birchwood with a fruitwood finish. All drawers open and close smoothly and the original hardware is in perfect condition.
26"" wide. 17.5"" deep. 25.25"" tall. 
Delivery for hire. 
Call/text Jamie at 
 
    ",Ethan Allen Nightstands- A Pair,https://nh.craigslist.org/fuo/6170142847.html,$350,excellent
Lyndeborough,"
An Ethan Allen dresser made of birchwood with a fruitwood finish. All drawers open and close smoothly and the original hardware is in perfect condition.
60"" wide. 19.5"" deep. 34.25"" tall. 
Delivery for hire. 
Call/text Jamie at 
 
    ",Ethan Allen Long Dresser and Mirror,https://nh.craigslist.org/fuo/6170144852.html,$450,excellent
Hudson,"
Purchased for $80, selling for less than half price ($30). FULLY ASSEMBLED, like new
Dimensions 37.5"" wide, 66"" tall and 18"" deep
moving to smaller apartment, so I have to part with this great organizer",Freestanding Closet / Clothes Organizer,https://nh.craigslist.org/fuo/6143686738.html,$30,like new
Ashland,"
Great Dining Table with laminate top comes with 8 solid wood chairs (6 are shown in photo). The table is in excellent condition and has 2 leafs. The table without leafs is 44"" by 58"". Each leaf is 14"" wide. The chairs are in very good condition with some light wear. Two chairs have arms and cushions.  $40 or BO.  Pick-up yourself or I'll deliver for the cost of renting a UHaul.    ",Dining Table with 8 chairs,https://nh.craigslist.org/fuo/6136133689.html,$40,excellent
Manchester,"
Beautiful mirror with inricate detailed carvings and scrolls. Amazing details on the frame, especially dramatic top of the mirror in antique gold color. Dimensions 52""x27""    ",Large beautiful intricately carved mirror,https://nh.craigslist.org/fuo/6161497837.html,$80,excellent
USA,"
30""x60"" 
30"" height
Brand new maple wood table
$2331
www.gambrellrenard.com",Solid Wood Live Edge Table New,https://nh.craigslist.org/fuo/6170168308.html,$2331,new
Hookseett,"
Good couch    ",Blue couch non smoking home,https://nh.craigslist.org/fuo/6132078550.html,$30,good
"Manchester, NH","
We are moving and selling our Love seat from a smoke and pet free home, I am asking $25 so it will sell fast, I was going to keep it but don't have room for it now, it is in very good condition, You can call or e-mail me, 
 
Tank You, ---------------- PS:  I  DO  NOT  TEXT, SORRY",Moving and selling Love Seat,https://nh.craigslist.org/fuo/6135344016.html,$25,excellent
"Exeter,NH","
I have an Ethal Allen Mirror for sale,it's in very good condition and the mirror is 55 1/2 inches long X
35 1/4 inches wide looking for $150.00 it does have two mounting brackets for it,it can be used alone or with a dresser,we also have the dresser which is not included in the price of the mirror. thanks for looking.Call 
 
if interested    ",ETHAN ALLEN MIRROR,https://nh.craigslist.org/fuo/6156701558.html,$150,excellent
Laconia,"
Solid wood entertainment center with 4 wheels in great condition.  
Dimension: 49""h x 30""w x 15""d
Price $10.00    ",Entertainment Center,https://nh.craigslist.org/fuo/6149686599.html,$10,excellent
Manchestr,"
Two Loveseats and a Sofa fits 3, ASHLEY basic leather in good condition (3 pieces each one $100). Those are very comfortable but too big for where I am now. Non-smoker, no pets. (Self- pickup)    ",Loveseat,https://nh.craigslist.org/fuo/6170220639.html,$100,good
130 State Rte 111 Hampstead NH,"
Hello my name is Vanessa 
Feel free to call/text 
 
with any questions ",Bombay DHP White Full Platform Metal Frame Bed,https://nh.craigslist.org/fuo/6170223777.html,$80,new
Laconia,"
Two vintage dark brown wood round tables 20""W x 28 1/2""H with 1/4""glass top in good condition.  No chip or crack.
 Need refinishing to brink back the original beauty. 
Price $15.00 for both tables.    ",Vintage Small Round TwoTables with Glass Top,https://nh.craigslist.org/fuo/6136205223.html,$15,good
Laconia,"
Very nice study wood entertainment center with 4 wheels, storage cabinet and pull out tray in great condition. 
Dimension: 49"" H x 30"" W x 15"" D
Price $10.00.  Please reply if interested.    ",Entertainment Center,https://nh.craigslist.org/fuo/6151439987.html,$10,good
Manchestr,"
Two Loveseats and a Sofa fits 3, ASHLEY basic leather in good condition (3 pieces each one $100). Those are very comfortable but too big for where I am now. Non-smoker, no pets. (Self- pickup)    ",Sofa,https://nh.craigslist.org/fuo/6170229882.html,$100,good
plaistow,"
Delivery available. Call 603c 682c 6871c.    ",Dark hardwood dresser/mirror,https://nh.craigslist.org/fuo/6170232936.html,$50,good
CENTRAL NH LAKES REGION,"
nice 30 x 17 x 30"" tall    ",old 2 door 2 shelf - solid hardwood - storage cabinet,https://nh.craigslist.org/fuo/6145925578.html,$125,good
tilt'n,"
13 x 15 x 27"" tall
in good cond    ",pine wood - kitchen - storage bin - with removable - hinged lid top,https://nh.craigslist.org/fuo/6170302138.html,$15,good
tilton,"
.
woven rattan or wicker covers it all but the underside
from a beacon st. boston estate
30"" x 60"" x 29"" tall
in real good cond.
.",1960's - large solid wood - long rectangular - table,https://nh.craigslist.org/fuo/6145907449.html,$125,good
intilton,"
.
strong sturdy in good cond.
.    ",1 nice hard wood chair,https://nh.craigslist.org/fuo/6159313770.html,$20,good
tilton,"
.
very nice cond
28 x 20 x 24"" tall
.    ",1970's solid wood - side / coffee table made in denmark,https://nh.craigslist.org/fuo/6145886457.html,$85,good
tilton,"
.
about 30"" tall x 16"" wide x 10"" deep
in real good cond
.",older - shelves w/ heart handles - solid wood,https://nh.craigslist.org/fuo/6161640542.html,$25,good
nhtiltonnh,"
.
both in good cond..
.",2 wood chairs,https://nh.craigslist.org/fuo/6161638377.html,$15,good
tilton,"
.
nice and sturdy
.    ",older solid wood - taller - side table,https://nh.craigslist.org/fuo/6170302902.html,$20,good
,"
.
18"" x 13"" x 25"" tall
slanted sides - the top is a bit larger than the base
.    ",very old - solid wood - clothes / laundry hamper,https://nh.craigslist.org/fuo/6170303122.html,$20,good
,"
Indoor Yard Sale - Today - 22 Colony Cove in Durham NH @ 9 am    ",Vintage Couch,https://nh.craigslist.org/fuo/6170323676.html,$35,excellent
seacoast ME/NH,"
Ultra Comfort Montage Petite Lift Chair....Purchased Dec 2016....used for 2 months covered. Bought for mom, didn't make it back home. Clean, wrapped in plastic and in storage. Fits a smaller more petite person (height wise), don't need to be super skinny but not super heavy. The attached website shows the exact one. Color is Ashworth Oatmeal.  It gets you to a standing position and lays all the way back. Please only serious inquiries. I don't have a lot of spare time. I don't need it and need closure. Bought at Ross's Furniture cost $1199.00.
CASH ONLY....Don't bother asking about checks, etc.
https://www.recliners.la/products/ultra-comfort-montage-542-junior-petite-lift-chair    ",electric lift chair and recliner...like new,https://nh.craigslist.org/fuo/6153871312.html,$400,like new
,"
.
strong sturdy
in good cond.
.",vintage smaller - adult rocker - mfg'd by paine furniture of boston,https://nh.craigslist.org/fuo/6170302606.html,$30,good
Lancaster,"
Green couch is 6 feet long - asking $45
Blue couch is 7 feet long with recliners at both ends - asking $65
Buy both for $100 or best offer!",Couches,https://nh.craigslist.org/fuo/6170333338.html,$65,good
Manchester,"
Selling our king bed set. It comes with the headboard, two night stands, a men's dresser and a women's dresser. It can also come with the base but it needs some tlc. Base has 4 drawers of storage. Cash only pick up in Manchester. Please email me with any questions    ",King bed set,https://nh.craigslist.org/fuo/6170317730.html,$1000,good
nashua,"
Selling a new unused wing chair, redoing the living room and it just doesn't fit in. Pick up only.    ",New wing chair,https://nh.craigslist.org/fuo/6154773599.html,$276,like new
Bow,"
A beautiful, rock maple, bookcase for sale.  Text me (do NOT call) at:  ",bookcase,https://nh.craigslist.org/fuo/6158861319.html,$66,excellent
Bow,"
This vintage table was in my house when I was growing up, and beyond.  It is in excellent condition and needs to find someone to love.  The sides come up to  make it a very large table.  Text me with interest and I will text you the dimensions.    ","Vintage, formica top, table with 4 chairs",https://nh.craigslist.org/fuo/6158859304.html,$75,excellent
Lempster,"
Oak desk or end table in excellent condition, if interested please call Bob at 
 

office furniture, student desk, small desk
28"" X 18"" X 30""    ",Oak Desk,https://nh.craigslist.org/fuo/6151991276.html,$50,like new
Hampstead,"
Selling a solid Oak Entertainment Center with plenty of storage room. In Very Good Condition. It Hold a 44"" flat TV. Please call before  P.M. at 603 3two9 25two5 Thanks    ",Reduced Solid Oak Entertainment Center,https://nh.craigslist.org/fuo/6141196193.html,$45,like new
,"
Great winged back chair is very good condition. Seat cushion cover could be cleaned. $50 OBRO. No holds. Thank you.
Newmarket, NH    ",Lovely Wing Back Chair,https://nh.craigslist.org/fuo/6153865018.html,$50,good
